content,score,label
you game no good team me no good,1,negatif
"verifikasi email lama bngt nunggu kodenya, udah puluhan kali coba. masih tetep gk di kirim kode nya",2,negatif
pacth sekarang ngestuck terus di loading perbaiki dong,5,positif
tim nya gak sesuai apa yang ku minta,1,negatif
woy admin moonton kalok dengki jangan gini cara main nya aku gk ada sala sama mu moonton tolong lah di perbaikin tu moonton sekian dan terima kasi moonton,1,negatif
"game bosok bikin stres, sering ngeleg padahal jaringan bagus, dll",1,negatif
"Sering lag padahal sinyal bagus, sekarang tambah bapuk aja servernya...apk tambah gede lag makin ga jelas sampe gabisa gerak padahal ping ijo aneh",1,negatif
⭐️⭐️⭐️⭐️⭐️,5,positif
Ehh moonton kalo bikin game yang bener dikit game isinya cuma dark sistem semua tolong agar perbaiki biar seimbang game burik,5,positif
"game ampas ani dari tadi gw dapet Tim beban mulu naik turun naik turun mulu,udh gitu full mvp lagi gimana ini moonton Kalau kaya Gini pindah game Aja lah bikin stress",2,negatif
CAPEEEE MOONTON ADMIN . KETEMU PLAYER TAYIIIIII,1,negatif
singkat saja seruu paham!?,5,positif
lagunya aku tak suka yangmen Ding main ff aja mobillegend lemah👎,5,positif
player lain tidak ramah,1,negatif
mulai suka,5,positif
game seru ( kalo menang ) tolong yg bener kalo kasih tim,1,negatif
bagus bgt,5,positif
Game burik.mkin lama ga main mkin gj ni game,1,negatif
"Sangat disarankan untuk menghilangkan stres, dan pemain di berikan tim yang seimbang oleh monton dan game ini sangatlah ramah tapi menurut saya jangan di install",1,negatif
tujuan gem kan bikin hilangin stres ini malah nambah stres,1,negatif
banyak bet dark system nya,5,positif
"apalah musuh sama tim cara mainnya beda jauh, kena dark system mulu, banyak yang troll",1,negatif
moonton knp selalu ngasih dark sistem sih,1,negatif
gamenya jelek kagak bagus isinya dark sistem gua lostrek 6× game nya kagak enak,1,negatif
game isinya orang² tolol,2,negatif
"Banyak bocil fomo,orang beban dan dark sistem. Intinya niat ngilangin rasa stress malah tambah stress",1,negatif
monton tidak memberi tim yang seimbang ketika saya ingin naik ke rank mytic,1,negatif
kalo ngasi tim yg bener dikit monton bujang apaan frangko mid anj,1,negatif
game kontoll ngasih musuh ga ngotak musuhnya jago timnyaa kaya orang baru main ml,1,negatif
game anjink,1,negatif
gg banget geme nyaa,5,positif
saya sangat senang sekali biasa bermain Mlbb,5,positif
BANYAK IKLAN NYUSAHIN,1,negatif
asu main dingelek ngelekin mau naik legend malah ngelek padahal sinyal bagus dah males kalo masih gitu setiap hp ku ku kasih bintang satu,1,negatif
kalah terus,1,negatif
Lumayan,1,negatif
ayo ke HOK aja ML makin g jelas kasih team drack sistem mulu,5,positif
bagus,5,positif
game stresss,1,negatif
"game buruk, banyak dark sistem, kalah nya dari pada menang nya, jngan maen game ini",1,negatif
baik,5,positif
game nya bagus tapi karena ketemu terus ama drak sistem -1 bintang untuk monton,4,positif
"Saya download ulang game ini karena ada hero baru, saya lihat trailernya sama theme soundtracknya kayaknya ML bakal naik tingkat nih. Semoga kedepannya ada hero2 yang lebih kece lagi, lebih unik dan ""kontras""😁 tanpa membuat game ini pay to win",4,positif
woy klo bagi tim yang adilah masa aku dapat tim jelek terus woy yang adil montoon,2,negatif
kikir,1,negatif
eh moonton lu milih lawan yg bener lah bego banget gw main mitik solo dapet team lejen trus gw mitik sendiri mikir lah gw cape cape naikin rank ketemu orang tolol semua hadehhh,1,negatif
akhir² ini ngelag banget mij,3,positif
plis kasi skin,5,positif
tolong berikan pembagian tim nya yang seimbang,1,negatif
BAGUS 👍👍👍,5,positif
ml slalu ok,5,positif
game ini sangan buruk padahal sinyal saya bagus tapi di dalam gamenya buruk dan ram saya 8 GB game ini sangat burik,1,negatif
ehhh moonton tolong benerin sistem lu kasian orang yang main setiap hari tapi kena troll terus kalo gini bakal sepi nih game,1,negatif
kurangin darksystem nya moonton jangan terlalu keras darksystem nya tolong ya pelanin dark system nya makanya saya mlas main tolong woyy bisa dibilang gak pelanin dark system nya bisa gak kontoll,1,negatif
cape kalah terus,1,negatif
player nya pada tololl,1,negatif
mendingan main ff wkwkwkw game jelek burik,1,negatif
Nggak ada update,4,positif
monton lol ngasih darksistem tross taunya Mlss mainnn,1,negatif
Geam bikin jengkel masah main ketemu drak sistem melulu,1,negatif
game nya seru tapi pelit,5,positif
"Moonton gajelas kalo ngasih tim, udah lose streak malah di kasih tim yg gajelas lagi 😒, bulan puasa bukannya ngasih tim bagus malah tim gajelas lagi.pokoknya ini game jangan di download titik.",1,negatif
gem apa ini kalh mulu itu tim bener moonton liat dong reng tertingginya samain lah kocak jangan sama yg baru mitik ya skilnya juga masih pemula benerin kocak,1,negatif
game gak jelas mending maen epep,1,negatif
good lah,5,positif
seruu,5,positif
"GAME GILAK ANJ, KAU HAPUS SERVER MYANMAR DARI MATCHMAKING INDO ANJ",1,negatif
bikin aja akun ku lose streak sampe epic lagi oke 🙏🏻,1,negatif
Game ini sangat bagus untuk di main kan,5,positif
makin lama game rusak lawan tidak seimbang dan masalah laporan susah ditanggapi,1,negatif
kalah 7 kali hampir gila gw 😶😶😶,1,negatif
Please hold a brawel rank moonton map,5,positif
ganti arena pertarungan supaya tidak bosan,5,positif
aku kasih bintang 4 dulu karna aku rasa sangat menyesal sama monton knpa fitur highlight yang ada di mobile legends knpa harus di hilangkan sedangkan dulu aku sangat senang sekali dengan fitur itu tolong di kembalikan fitur itu kembali monton,4,positif
malas main kalah terus,1,negatif
"Saya sangat suka game ini, mulai dari tampilan in gamenya, Hero heronya juga keren, dan skin skinnya juga yang mewah dan elegan, tapi entah kenapa saya tidak menang menang main game ini, apakah antara musuhnya yang terlalu jago atau sayanya yang kurang bisa menggendong satu team?, saya rasa saya lebih baik pensi game ini, lagipula saya nggak bakat main game begini",1,negatif
mobelejen game baik,5,positif
game sangat menghibur,5,positif
plis zilong di band terus,1,negatif
mohon musuhnya yang imbang kurang itu doang tiap hari kalah terus pidah game sebelah saya,2,negatif
menyenangkan kalo win terus,5,positif
oii monton buat game tu yang bener,5,positif
mau mytik aja susah😡😡😡,1,negatif
saya menyukai game ini,5,positif
jgn download game ini banyak dark sistem ny mending pindah ke HOK ap epep,1,negatif
good game,5,positif
game nya seru dan asik,5,positif
seru banget,5,positif
game ngak jelass ngelagg ngelagg sendirii padahall sinyal nye baguuss 👎👎👎,1,negatif
banyak dark sistem jangan main game ini guys kalau moonton gk kasih gw menang,1,negatif
apalah ini grafis ultra tiba tiba hilang di update malah ga nyaman,1,negatif
"dari dulu, yg jadi pr developer adalah masalh keseimbangan match, dapat tim babi, dapat musuh jago, dah gitu sistem report nya juga g guna, dan 1 lagi Msalah jaringan, suka kali lelet,, padahal main game HOK aja lancar, cuma ml yg gini... percuma bayak update, tapi keluhan player g kau peduli kan,, apa mau sepi kah ini game???",1,negatif
keren mangkin naik darah tinggi ama emosi,5,positif
mobile legend sering menghibur saya dan menghemat paket❤️❤️😊😊,5,positif
good,5,positif
seru banget sampay sapeg,5,positif
Game yg seru!!,5,positif
GAME SAMPAAHH!!,1,negatif
kalo mau berantem ayo lah monton gw kalah Mulu ga logis kasi temen pikirlah gw juga manusia cape kasi temen yang jago Napa lupikir ga stres solo moonton gw cape ls Mulu lu pikir enak main berhari² stack honor Mulu pikir lah moonton sakit hati gw bikin game yg bener dikit bukan cuma fokus ngeluarin event,1,negatif
saya sengaja kasih bintang 5 biar tau nih moonton nya update elit server bagus sulit skin gratis elit server sulit kan aneh lengah dikit kayak sinyal tri3 lagi main buff tinggal dikit lagi tiba tiba lag terus ko tiba tiba mati di turet musuh atau ga ke ambil buff nya kan lucu by one fanny kita kocak kocak,5,positif
aku suka ml,5,positif
"saya rasa ini game MOBA yang paling buruk apalagi ada pitur pemilihan Lane di lobby makin ga guna ujung,, nya tidak sesuai yang di harapkan apalagi main solo ga pernah di kasih menang sekalinya menang 1,2pertandingan itu pun setelah menang kalah makin ga seru aja ni game bikin males main",1,negatif
seru banget bisa offline,5,positif
"musuh nya ga ngotak, padahal gua masih epik, tapi di kasih musuh ex imortal😃",1,negatif
itu seru!!,5,positif
sinyale ya bagus bagus gelek aneh dan tolong di per baikin lagi sinyal saya bagus bagus di bikin lek,1,negatif
"banyak dark sistemnya, tapi GPP udah ada Hero alucard yg bikin gw dingin🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶❄️❄️❄️🏔️🏔️🏔️🏔️🏔️❄️❄️❄️❄️❄️❄️❄️❄️❄️❄️❄️❄️",5,positif
good,5,positif
"ML makin buruk😡 sekarang kalau main sudah ditentukan Lane nya. kita gapapa yg sudah faham ini kayaknya asal pilih Lane yg biasanya main XP malah nge pick MM ntar mainnya nyusahin player lain, pokoknya main ML sekarang makin membosankan",3,positif
gak ada perubahan gamenya makin hari makin membosankan ...belum lagi masih banyak player yg ambil role sama....kedepannya tolong di perbaiki lagi,1,negatif
nice,5,positif
be the best!!!,4,positif
lanjut,5,positif
ls Mulu bikin stres,3,positif
"Game menolak sepi, bikin event skin gratisan mulu, mana minimal sehari harus maen 5-6x wkwkwk kocakk",1,negatif
"game sampah tim gak jelas, pas udah bintang 5 di kasih musuh yang Uda imortal (game rusak, game sampah) lebih mending PUBG mobile",1,negatif
menang kalah di tangan moonton,1,negatif
"semua bagus tapi masalahnya itu di sistem afk.gw afk sebentar karena disuruh dan setelahnya bermain serius, ehh tau tau dianggap afk Dan dikurangi, ini bukan sekali dua kali tapi berkali kali. jadi sering kali gw gak bisa main rank dan padahal performa gw jago malahan mvp",3,positif
sistem pembagian team sangat tidak adil saya mengalami mvp lose streak sebanyak 17 kali,1,negatif
"Match sering tidak seimbang,tim lemah lawan nya kuat semua,kadang juga tim kuat lawannya lemah jadi tidak begitu seru,jarang dapat match yang seimbang, sangat tidak ramah kepada player solo,bintang 1!",1,negatif
seru..menghibur,5,positif
kadang matc maching nya Masi kureng moonton derita player solo hanya lah di tim masa ketemu musuh jago tim ga jago kaya gimana itu moonton tolong di kondisikan ya 🙏,1,negatif
ee lahh montoon dapet tim dark sistem mulu,5,positif
"Masalah Jaringan Terusan, Setiap Hari Saya Bermain Jaringannya Kuning Merah Ga Ada Hijaunya Kapan Masalah Ini Di Perbaiki Masa Iya Gua Pindah Game Sebelah Yang Jaringannya Ok Pada Saat Saya Bermain...",2,negatif
"game ga jelas, role selalu nabrak tim ga jalass, tim nya ga seimbang hdhh",1,negatif
"perbaikan dulu tuh Sistem Matchmakingnya, Pembagian tim nya gak rata, Gak adil, Gak jelas Game Apa coba👎👎 nol Buat Developer",1,negatif
montoon ngotak dikit lah.. ini knpa lag bngt? 10 org sekalian loh ngelag..nggk mungkin jaringan gw yg lag..,1,negatif
sya paling tidak suka saat lagi di drak sistem suka Lane nya sama lagi,1,negatif
"sudah mulai parah ML jaringannya eror terus kadang sementara maon langsung merah semua,,,, ini harus di perbaiki masa hero dan skin di tambah terus tapi siknalnya makin lelet,,, percuma semoga kedepannya ada perbaikan",2,negatif
sinyal nya tololng di benerin montod padahal sinyal di hp bagus kok di ml nya kuning merah kuning merah bikin turun bintang aja,2,negatif
dapat tim tidak bisa main beban,1,negatif
sedikit aja harus ya di setiap player ada yang nama ya pengalaman bermain dan rank yang harus sesuai saya sudah cape ketemu musuh jago tim kurang jago (KALO GINI MULU MENDINGAN GANTI KE HONOR OF KING GA SIH DI SANA SEMUA PLAYER BISA MENYESUAIKAN ROLL YANG KITA INGIN KAN) salam dari saya,1,negatif
Drag system.........game gakk jelas,1,negatif
moonton kikir biadap buka books ga dapet² tiket star sekikir itukah,2,negatif
oke,5,positif
bagi dark sistem banyak,1,negatif
"game ini sangat menyenangkan, TPI lain kali tolong ad untuk menghapus data yang kita download",5,positif
update di perbanyak game makin lag lagi asik asik main ping naik drastis,1,negatif
game babi,1,negatif
karena susah main nya ketemu tim dak sistem,1,negatif
banyak dark sistem saran gw Jan maen game ini,1,negatif
nice dah,1,negatif
seru banget pokoknya karna aku top global Gatotkaca,5,positif
game jelek,1,negatif
cape bangt montoon ... gua tuh udh sering di sia2 in ... ditambah maen games cape cape mau nakin bintang eh kalah menang terus .. sia sia bangt turun bintang terus dapet tim begitu semua :'),2,negatif
bagus,5,positif
sering lag ga jelass,2,negatif
game nya terlalu banyak bug,1,negatif
game jelak ketemu tim drak sistem mulu,2,negatif
bg kalo kasi mush yg seimbang lah yakali gw udh los beberapa kali masa main rank menang kalah menang kalah lama lama gw uninstall minimal kalo kasi mush yg seimbang biar bisa naik rank masa gw stak legend V terus dari awal seson mending pindah game HOK aja,2,negatif
karena susah main game nya,1,negatif
"game stresssssss ngasih tim dark sistem mlu,tolong lah moonton perbaikin matching nya,main solo matching kaga pernah imbang,slalu aja tim nge feed mlu main aneh #GAMERUSAK",1,negatif
kalo ngasih tim yang adil napa,1,negatif
dapet skin gratis,5,positif
kalo main selalu kalah,2,negatif
"moonton ubah icon skill lylia sama fredrin lah, msa skin neo ling, brody, sama parsha ada icon skillnya giliran lylia sama fredrin ga ada apalah moonton",1,negatif
masih bagus ep ep ml jelek gak ada rumah,1,negatif
gamenya seru cuman banyak darksistemnya moontoon tolong kasi yang bener bener aja,2,negatif
sangatlah seru dan bisa mabar sama temen,5,positif
"game gajelas,jelek,isinya darksistem semua, pada pake room wangi, banyak bug,bug fanny ga gesek padahal energi ada,bug chip yg bikin ngelag macth",1,negatif
"Gamenya jelek, padahal jaringan saya bagus, tapi selalu jelek pas dalam game. Tim saya dan lawan sangan tidak imbang saya mendapatkan tim yang sangat polos tidak tau cara bermain tapi saya mendapatkan lawan yang sangat pro dan jago, itu sering terjadi. Grafik dan efek di lobinya terlalu banyak dan sangat tebal yg bikin fps drop.",1,negatif
tolong dong kasih lawan tuh yang seimbang gua main lost trus masa lawan nya pada jago dan pada sakit lawak moonton,5,positif
anjir gw kalo main suka lag padahal ms nya 20 50 an tapi masih aja lah tapi si ini ml bagus bagus aja gw kasih rat 5,5,positif
🤩,5,positif
publik baik ramah bintang 1,1,negatif
- cuman gk bisa terhung ke email akun pas beli gimana sih?,5,positif
ngeleg terus game ml sekarang,1,negatif
game yg tidak seru sama sekali bukan jadi penghilang stres tapi jadi penambah stres,1,negatif
game gak jelas,1,negatif
"Serah lu lah monton mau lu kasih tim manusia apa enggak udah muak gua sama ini game susah ya dimana kasih tim yang seimbang, tim sendiri kaya baru download ml padahal udah glory 70an sedangkan musuh ya jago² padahal solo gua winrate ya cuma 60℅ kok bisa di kasih tim kaya gitu Menang kalah menang kalah terus di history gua udah terakir ini gua main ml masih belum gua uninstall karna gua mau jual akun ya klo udah laku ga bakal gua main game moba stres kaya gini.",1,negatif
perkenalkan nama saya marvel top global rank saya sering ketemu lawan yg dari epic legend itu kenapa yaa,3,positif
geme tlol anj,1,negatif
cara mengganti akun ml gmna min?,5,positif
Pas saya mau beli Hero Argus yang ke beli Hero badang moonton,1,negatif
gme nya bagus player ramah² dan sopan 🥰,5,positif
"parah sih gamenya, saya top up diamond buat nabung beli skin malah dihilangin",1,negatif
gaem yg merugikan pemain sistem kecurangan dan jaringan buruk tidak pernah di perbaiiki dan delalu crass dalam di buat merugi utuk para pengemar gaem,1,negatif
MINIMAL KASIH STAR PROTECTION POINT 1 HARI 1× LAH. Capek oi ketemu player afk karena baper 🗿,3,positif
"PERBAIKI BUG SERVER NYA MOONTON.. MASA IYA SAYA LAGI WAR, TIBA"" JARINGAN MERAH, PAS KU SURUH TEMEN KU CHAT TERNYATA MASIH BISA DAN PAS KU COBA DI GAME ONLINE LAIN, MASIH LANCAR BANGET!! (FIX THE MOONTON SERVER BUG.. IS IT TRUE I'M IN A WAR, AND THEN THE NETWORK GOES RED, WHEN I ASK MY FRIEND TO CHAT, IT TURNS OUT IT STILL WORKS AND WHEN I TRIED IT ON ANOTHER ONLINE GAME, IT STILL WORKS VERY SMOOTHLY!! )🙏🙏",1,negatif
Mending HOK,1,negatif
"Mobile Legends adalah game MOBA terbaik di mobile! Grafis keren, gameplay seru, dan hero-nya beragam banget!",5,positif
ini hanyalah permainan jadi jangan kelewatan,5,positif
Musuh ya di bagi jago jago gua baru main udah di bagi musuh jago jago gua pindah gem sebelah aja,1,negatif
di ml banyak player beban jadi males main setiap main pasti kalah lebih baik aku Main ff dari pada ml ml banyak player beban capek aku kalah terus tolong ml kasih tim jago,1,negatif
ngeleg mulu gamenya parah.,2,negatif
"tolong di perbaiki jaringan nya setiap main selalu ngelag, dan banyak dark system",1,negatif
tolong hps aja item sky picer itu tidak ada fungsi lo,1,negatif
game anj gk guna,1,negatif
ini bagus soalnya banyak Hero tapi skin gratisnya aku mau,5,positif
jaringan buruk dan teman darak stim,1,negatif
sangat bagus sekali game Mobile Legend permainannya bisa berlima seru lagi🤗🤗🤗,5,positif
game ini menyenangkan dan membuat saya hepi dan juga game ini strategis dan menantang,5,positif
SERU,5,positif
"atasin bug sinyal lu plenger, jangan cuman ngluarin skin doang",1,negatif
game sampah,1,negatif
"monton kasih tim yang adil lah, setiap hari stres dikasi tim yang mainnya cupu",1,negatif
gamenya seru tapi kalo ngasih tim jangan yang boot mna lawannya penjoki semua tolong jangan biarin penjoki ngejokiin akun orang lain,1,negatif
tolong perbaiki jaringannya,1,negatif
ga bisa login stuck di loading Login gagal+UID,5,positif
masa di renk mitic ngetrol kawan ku mas.terus diriport ga ada jaawaban lagi,1,negatif
membantu hilangkan stres,5,positif
developer skill issue,1,negatif
playernya pada beban,1,negatif
bagus,5,positif
lumayan lah asik untuk meluangkan waktu,4,positif
min lostrek nya kurangin minn woyyy,5,positif
ok sekarang gw turun ke epic kalo sampe kalah di epic gw hapus dan gw kasih bintang 1,5,positif
geme ngga ramah siapa yang mvp siapa yang di katakatain dasar ngga ramah,1,negatif
seru,5,positif
"KOMUNITAS TOXIC, PLAYER TOXIC, MATCHMAKING GAME TIDAK ADIL, BANYAK CHEAT, TROLL DAN JOKI, DEVELOPER HANYA MEMENTINGKAN SKIN DAN EVENT TANPA PERDULI SISTEM NYA YANG RUSAK...WAKTUNYA HAPUS DAN LUPAIN INI GAME..BACA ITU RATING MOONTON DEVELOPER KIKIR..GAME SAMPAH",1,negatif
game mah udh bagus tolong diperbaiki dong sistemnya masa aku mau jadiin temen aku sahabat eh kgk bisa tolong kasih tau caranya,5,positif
setiap push rank ketemu tim tolol terus bego cape,1,negatif
game banyak kalah dong,1,negatif
"apa coba moonton ini.. tiap gw pertama main pasti lag jaringan padahal bagus bagus aja jaringan gw udah relog tetep lag udah mode pesawat tetep lag apa coba dan ini gw mau perbaiki lagi masalah jaringan ini, bukan nya skin mulu dikeluarin..dengerin kritik gw ini woii",2,negatif
"game SAMPAHH,, BISANYA BIKIN ORANG KESELL",3,positif
penghibur ku disaat gabut,5,positif
"bagus, karakter bnyk seru gak ngelag bisa main offline juga TPI main nya Ama komputer pokonya bagus in the best",5,positif
aku tolong nerf kan Hero Miya dan alpha jadilah Hero yang aku sudah sebutkan tolong dijadikan oferpawer satu kali aja muntun yah paling ngak terlalu oferpawer,3,positif
mudah😎😬 gampang banget aku suka sama mlbb ini,5,positif
"BIAR RATINGNYA BURUK, KAU JUGA KASIH TEAM GA BAGUS. BIAR TUTUP GAMENYA , AYOK GUYS KASIH RATING BURUK. ERA MOBILE LEGEND UDAH SELESAI. BUATIN ATURAN MVP KALAH GA TURUN BINTANG, GA TURUN WIN RATE , CAPEK MAIN RATE GA BAGUS GARA GARA TEAM .",1,negatif
jaring bagus merah tiba tiba,2,negatif
oy moonton lu nerf lah Layla ga ngotak damage nya pas late game..nerf kok tanggung giliran nerf Fanny lu abis abisan .ap cb..kek syang bener Ama Layla ..meresahkan Layla late game,5,positif
game bosok,1,negatif
game jelek. dapat tim yang GK sepadan,1,negatif
dah gk tau lagi gua sama nih game KLH KLH KLH KLH dpt tim gj,1,negatif
seru banget plis 🤩,5,positif
Ya sngat seruu,5,positif
game ga ngotak monton ga adil,1,negatif
game nya seru untuk dimainkan walaupun suka di lock Mulu Ama monton,4,positif
"oi moonton fungsi pilihan Lane itu udah bagus. tapi kenapa pas draft pick masih bisa pick Hero lain selain yang di pilihan Lane. kalo gitu mah sama aja nggak ada bedanya. hapus aja Hero selain Lane yg sudah di rekomendasikan, atau kalo mau tukar Lane baru bisa.",5,positif
"sering tiba tiba lag, grafiknya sekarang kurang, pokonya sekarang jadi sering lag gajelas",2,negatif
Lumayan lah untuk game nya seru di mainin pas lagi gabut ya untuk game sering sering bikin event gratis aja sih lah,3,positif
yg bner aja nonton tim beban semua ga adil bet buat pelayer solo,1,negatif
sangat bagus untuk menghilangkan stress berkepanjangan 🗿👍🏻,5,positif
"game nya pasti ngelage ngelage padahal buka game yang lain ga ngelage ,jadi tolong ya di perbaiki lagi game nya.",4,positif
gem ini bagus tapi tiap main gak tau menang Nemu player ngetrol,1,negatif
moonton gblk ngasih team nya sembarangan,1,negatif
yang gw malesin gem ini bagus si tapi player nya beban drasisteem kadang ada gatot hyaper mm maju maju sendiri gem,1,negatif
bagusan ep ep,5,positif
ini game sangat bagus dan bagus buat dimainkan bersama teman² sy mendapatkan tim yang bodoh lawan sudah sampai legend sedang kan tim aku masih epic sy kalah rank satu kali classic dua kali brawl satu kali tapi sy sarankan untuk perbanyak dark system agar permainan ini makin menegangkan,5,positif
jaringan nya lag terus pas di dalam game pas kita pencet gambar jaringan nya hijau,1,negatif
semoga dark system ilang,5,positif
jaringan nya kurang bagus hp cepat panas itu kekurangan ml 🤣,2,negatif
banyak player tidak jelas. perbaiki match making. percuma report player kalau tidak ada tanggapan.,1,negatif
bgus tpii begitulah yaa masih ada bug,4,positif
game kntol👍,1,negatif
bagus saya suka dan saya tidak pernah bug makasih moonton udh bikinin game ini,5,positif
jelek nya ML dari dulu kalo kurang 1 bintang mau naik pasti kalah. masih berlaku sampe sekarang kaya nya. . .99% pasti kalah,1,negatif
gemnya seru bisapilih hero dan punya sekin jadi daimon berguna gakaya sebelah mening donlod seru banget apalagi pas pertama main baik monton,5,positif
akhir-akhir ini sering lag padahal pake Wi-Fi,1,negatif
kasih tim yg bagus lahh,1,negatif
game nomor 1,5,positif
Permainan Tidak Seimbang.,1,negatif
game gk jelas nunggu matching nya 3menit masih belum ketemu juga padahal dulu itu cepet ketemu match padahal udh malem mainnya tolong diperbaiki lah min,1,negatif
🤢,1,negatif
Hapus DARK SISTEMNYA AN,1,negatif
gak adil Lo moonton ketemu tim tolol semua,1,negatif
Tidak Adil,1,negatif
Seru bgttttt,4,positif
geme Nya bagus tapi nge lag mulu,5,positif
kalau ren epik getol tena ada pake mana nalacuribk,1,negatif
gem nya gak seru,1,negatif
"ML sekarang ngelag parah padahal jaringan bagus tapi masih aja ngelag ""TOLONG DIPERBAIKI LAGI""",1,negatif
hilangin dark sistem jgn cuma bagi² skin doang,1,negatif
game di seting,1,negatif
"ml ini game buruk bgt buat player yang ga punya temen, kalau solo ga jelas bgt milihin temen ama musuh nya, mending kalian hapus aja kek ga layak buat nyantai kayak gini",1,negatif
keren banget ml,5,positif
moonton gak asih aku bintang,1,negatif
wow game ini membuat stres kalo main timnya ga adil pantas saja ga jadi rame lagi karna ketemu dark sistem mulu mending ff gak stres karana ga ada yang sulit dan seru,1,negatif
gak dikasih menang sama monton,1,negatif
gamenya buruk toksik jangan kalian main kan ya,1,negatif
bagus tapi kalo AFK berkali kali bisa bisa akunnya di blokir tapi aku sering AFK karna hp ku sering mati sendiri jadi gak bisa lanjut main ujung ujungnya di peringati terus deh 😁dan aku minta untuk beli heronya jangan pakai daimon yang banyak dan kalo bisa pake Bater point atau kartu M aja terimakasih😁😁☺️,4,positif
saya menukainya,5,positif
ga bisa berteman game rusak,1,negatif
"game menantang., bikin candu😨✨",5,positif
Moonton dah gak mau aku mainin game ini 😡,1,negatif
dapet tim gak bisa main,1,negatif
game jelek di kasih lose streak ama darksistem,1,negatif
"game nya jelek, bikin emosi, bagusan blox fruit",1,negatif
ok,5,positif
game suka ngelag,1,negatif
"tdi pas main ml, waktu match ke 2 itu kaya jaringannya keputusan terus stabil. pas di draft ga ada masalah aku main pake lylia. terus sepanjang permainan ga ada masalah. terus waktu menang itu tiba-tiba malah loading kaya gara gara sinyal gitu. biasanya engga kok. terus ada tulisan katanya udah di simpen hasil pertandingannya. pas aku cek itu cuma ada di replay, di riwayat pertandingannya gak ada dan bintangku gak naik sama sekali. tolong pliss benerin!! menurut aku ini ngerugiin banget",2,negatif
saya sangat suka dengan game ini ❤️,5,positif
sangat bagus,5,positif
bagus sih game nya tp makin hari yg dikasihkan ke peringkat elit tu yg masih tahap awal jd bikin emosi dan nurunin honor skor.... kalo semisal yg tahab belajar dimasukin elit dan grend master mending hapus aj dari publikasi kasihan yg udah lama maen jd turun gegara pleyer nube,1,negatif
"game bikin emosi selalu nabrakin roll,,team gak sesuai sama lawanya sistem pik herro kebanyakan player fedeer bikin emosi game sampah",1,negatif
seru sih tapi saya jarang menang,5,positif
minus logika,1,negatif
"Its cool game, but forced close yet...",2,negatif
"knp rank rendah bisa msuk di matching ku sedangkan musuh nya pada byk yg jago"" jdinya lose streak njing stress, klo matching yg seimbang aja lah bngke",3,positif
"min gamenya bagus kok tapi min, plis jangan kasih aku rekam tim yang dark player min😭",4,positif
hero nya tolol kd logis game pamali cepat di hapus kan,1,negatif
sistem match making sangat buruk win rate lawan tinggi sedangkan dalam tim win rate nya sangat rendah sangat berbeda jauh membuat pertandingan tidak imbang,1,negatif
lu Napa sih moonton sering ngasih gua team darksistem,5,positif
mantap hampir 80% orang di belahan dunia main game ini,5,positif
server tolol....,1,negatif
ngasi musuh yang betul aja,3,positif
update sekarang sering lag banget,1,negatif
pengalaman tidak menyenangkan 1. wifi Kenceng ML notifikasi jaringan ngeleg 2. Malah dikasih tim bot,1,negatif
Bagus,5,positif
kebanyakan dark sistem sama yang egois tambahin role apa yang kita bisa biar gampang dapet yang jago,1,negatif
terimakasih karena telah menghibur kami,5,positif
"gamenya bagus sih tapi...........susah banget sinyalnya!! sinyal dari hijau langsung drop jdi merah,pdalah buat membuka aplikasi lain lancar jaya,ping tinggi ,sering stuck ditempat GK bisa gerak,pdalah grafik dll udah paling rendah, udah pke mode speed malah tambah parah! ,gak bisa gerak cuma diem ditempat kadang juga heronya jalan jalan sendiri GK nentu arahnya,....lose treak berkepanjangan, pembagian tim dapat tim yang aneh aneh! semakin kesono smakin parah gk ktulungan ampun....parah parah!🤦",1,negatif
moonton jahat saya main tiba tiba efek hero saya hilang,4,positif
"game nya kocak sinyalnya bagus pas game ngeleg parah, emg harus bintang satu kocakk",1,negatif
seru nih game su nih game sangat seru Bree oi monton moga lu ngeluarin skin yang lain,5,positif
server game nya rusak ping internet nya merah terus di buat nya padahal internet aku bagus,1,negatif
mati suri,5,positif
game ya bagus buat mainin dan aku sangat menyukainya,5,positif
hati hati kalah 👍,5,positif
Debest😘😘,5,positif
bagus banget Hero banyak skin banyak,5,positif
bagus si,3,positif
"theres so much minus in this game yet i love it, moonton can you please fix the matchmaking system because its so unbalanced and making us lazy to play the games because of getting a noob team yet have mythic immortal in enemy team",4,positif
"game stres, main dapet tim gajelas semua, makro mikro ga becus, klo ngasih tim ngotak dikit dong, dh gitu main ls mulu stres",1,negatif
nonton tolong lah kalo afk di clasic jangan di turunin nih gua emosi bet sama lu padahal di tinggal buat ngelayanin jualan doang,1,negatif
HEBATT,5,positif
