content,score,label
Bagus!,5,positif
game good,5,positif
Gatau suka aja gtu,5,positif
"siapa sih yg engga tau game ini,ini game bagus banget cuma ngumpulin koin nya lama banget + harga² karakter nya juga mahal, makanya orang banyak yg hapus trus download lagi.",5,positif
baru aja download setelah masuk gak bisa memulai nya tolong bantuannya min,1,negatif
Keren,5,positif
"Subway Surfers: Game Endless Runner yang Menarik Subway Surfers adalah game endless runner yang sangat populer di kalangan pengguna smartphone. Game ini menawarkan pengalaman bermain yang seru dan menantang, dengan grafik yang cerah dan banyak fitur yang dapat dibeli. Dengan gameplay yang menantang dan adiktif, Subway Surfers sangat cocok untuk pemain yang suka game endless runner.",5,positif
Tidak ada bulan ramadhan di subway,2,negatif
Bagus,5,positif
Game nya bagus tidak pakai wifi,5,positif
aku suka karna asik,5,positif
Lumayan sihh game nya tapi karakter nya kek lumayan banyak yang harus pake saldo terus karakter nya juga lumayan mahal deh kayak nyaa,4,positif
jelek banget sumpah,1,negatif
Gemnya sangat asik dan seru sekali,4,positif
Saya kasih bintang 4/5 karena di dunia ini tidak ada yg sempurna,4,positif
Bagus,5,positif
subway seru banget kalau bosen tinggal main subwayy,4,positif
Menarik banget aku suka,5,positif
Oke,5,positif
"Sorry for giving a rating of 2 on this apk, but I am really confused and disappointed, not because the game is unsatisfactory, but because the apk always asks for updates even though I have updated it and it cannot be updated anymore, I cannot play it. Even though I have collected a lot of coins and keys, to development please answer.",2,negatif
Seruuu Mantap,4,positif
Game ini game yang sangat seru seperti dikejar-kejar dan harus melewati rintangan,5,positif
Bagus sekali tolong di tambahkan event yang lebih banyak lagi supaya lebih sempurna,5,positif
👍Bagus,5,positif
Bagus,5,positif
Sangatlah bagus aplikasi ini,5,positif
game ini sangat seru dan mengehilangkan setres wkwkwkek,3,positif
Kalo kata aku mending surfer sama outfit nya jangan di pisah gituh. Soalnya takut susah nyari surfer/outfit nya karena kebanyakan. Jadi please di musim selanjutnya di gabungkan aja ya. Sama tambah lagi tantangan event nya biar makin seru. Makasih😊😊😊,5,positif
Game ini membuat sayatidak kesepian dan sangat seru,1,negatif
game ini sangat seru di bulan Ramadhan,5,positif
bagus bangetttttt,5,positif
Sangat bagussssss,5,positif
Game ini sangat bagus untuk dimainkan di mana pun misalnya kita tidak ada data bisa di mainkan karna game ini offline 😘,1,negatif
Permainan ini sangat seruu dan terbaik👍💯,5,positif
Permainan ini mantap 😎😎😎mohon maaf lahir dan batin selamat menunaikan ibadah puasa minal aidzin walfaidzin mohon maaf lahir dan batin🤝🤝🤝,4,positif
Sampai sampai lupa buka puasa oh iya tambahkan event ramadhan biar yang muslim bisa enak pas puasa,4,positif
Menarik,5,positif
Gemnya bagus bang buat lagi nganggur dirumah apa lagi eventnya gampang😁👍,5,positif
Permainan Yang sangat seru,5,positif
"Saya berubah pikiran, jujur ini game seruu gk peduli dah LGBTQ maaf buat developer karena udah memberi bintang satu.🙏🙏🙏🙏🙏",5,positif
Bagus bgt☺☺,5,positif
Game keren,4,positif
Ini seru tapi ada yg gk bagus,4,positif
Cukup seru,5,positif
game nya seruu bangettt,5,positif
"sangat seru untuk dimainkan saat gabut, juga melatih fokus. ubur ubur ikan lele , lengah sedikit bisa kalah le 😃😃",5,positif
Seruu banget aslii dari dulu mainin Ampe sekarang GK bosen² 🤍🤗,5,positif
Menurutku seru tapi kenapa harus di update terus,2,negatif
Bagus👉👈🙄,5,positif
bgus banget,5,positif
Ini game liar biasa,5,positif
"Keren banget, bisa melihat game jadul bangkit kembali, palingan yang suka dilihat mungkin jika diperkanan diadakan event collaboration besar besaran, terus mungkin untuk sistem leaderboardnya tambahin untuk ke global, sehingga ada goals bagi surfers untuk meraih point sebesarnya, dan mungkin kalau mau meriah, buat sebuah halaman untuk memamerkan semua skin yang dimiliki🗿 (surfers maupun skate nya)",5,positif
Suka banget sama game ini seru gak bosen kadang kaget kalo kalah atau nabrak Kereta ke seru banget the real,5,positif
game nya seru pol aku suka banget setiap nunggu buka puasa or lagi gabut and gk ada wifi karna mati aku bisa mainin game ini,5,positif
Saya sangat suka dengan subway surf karna ini game kesukaan saya,5,positif
I Am Likes Subway Surf,5,positif
kerenn,5,positif
Seru bisa buat ngabuburit,5,positif
Aku kasih reting lima karena aku mau coba game apakah seru dulu aku pernah tapi ku hapus apakah game masih seru kayak yang dulu terimakasih smg bermanfaat asalumuaikum warohmatullahwabarokatu,5,positif
"Sangat bagus, menghibur akan kebosanan 🐈‍⬛",5,positif
sangat seru sekali,5,positif
Karena mayoritas muslim di Indonesia buat tema Ramadhan lah min admin,4,positif
bagus banget gk ada iklan lagi seru deh pokoknya😁😁😁😁,5,positif
Bagus Dan Seru Aja,5,positif
Ah ah,5,positif
Bagus seru bisa offline,5,positif
"Izin, mau ngecit",5,positif
Gamenya bagus dari yang terbagusss,5,positif
Good,5,positif
Yow game nya seru coy melebihi seru Block blast soal nya game nya tuh bisa kasih kita score berya orang lain tau score kita apa jadi kita bisa lihat score kita sendiri mana bnyk karakter lagi sedangkan Block blast gk ad karakter nya y gk sih,5,positif
cukup buat hiburan ketika hatinya merasa tersakiti,5,positif
👍,5,positif
"Bagus sih, cmn bisa tidak gak perlu update gitu untuk mendapat festival baru, memori saya penuh",5,positif
Bagus gamenya seru kali,5,positif
Gamenya sangat menyenangkan walaupun suka ngeblank tolong yg ngeblank dibenerin ya🙏,4,positif
dari dulu game subway surf GK bosen lah,5,positif
Game nya sangat menyenangkan,5,positif
gem nya bagus banget,5,positif
"Game nya seru, dan tidak membuat kita bosan apalagi ini aplikasi nya offline pokoknya seru deh",5,positif
Game ini saya suka,5,positif
Sya ska parnainan nya,5,positif
Tolong rilis fantasma,3,positif
terlalu banuak update,5,positif
game nya seru banget adek saya suka kali gem ini. kalo dia lagi bosan atau nangis saya kasih ini dia langsung berhenti nangis jadi gem ini seru sekali kata adek saya. sekian terimakasih.,5,positif
Jelek,2,negatif
Game nya bagus seru,5,positif
seru,5,positif
bagus banget,5,positif
Udah berapa kali main ini kok gua gak panah bosan ya,5,positif
"Gabisa tamat, game aneh",1,negatif
Sangat seru and menyenangkan,5,positif
Apdet,5,positif
game yang bagus untuk semua kalangan umur,5,positif
Permainan ini sangat menarik tapi kadang kadang bikin saya bosan tapi saya suka permainan ini 🥰🥰🥰🥰🥰🥰🥰,5,positif
Maaf saya cuman ngasih bintang ⭐⭐⭐ karna saya tidak mau abgred tapi di suruh abgred,3,positif
Suka bangett sama game nya bikin mod ku bagus dan menenangkan😊☺️,5,positif
Bagus banget kualitas nya Dan seru,5,positif
Seru.,5,positif
menurut saya skin karakter satukan saja jangan dipisah agar tidak keliru,4,positif
GM NY SERU BANGET SAYA SUDAH MAIN SELAMA DI TAUN 2021,5,positif
Saya udah pernah mainin gem nya ini seru saik,5,positif
SO FUN!!!!,5,positif
Lumayan👍,3,positif
B aja,5,positif
Permainannya lumayan bagus juga setelah di update berubah semua saya suka,5,positif
Bagus sekali,5,positif
Menarik dan asik,5,positif
Permainan ya bagus keren,4,positif
Aku mah coba lagi ahhh setelah sekian lama aku tau ini bagus,5,positif
Game old gua nih 🤩🤩,5,positif
Baik,5,positif
Gemnya sangat bagus sekali dan sangat nostalgia buat saya waktu puasa dan saya kecil,5,positif
Game nya sangat bagus👍,5,positif
Ini sangat bagus ya gua suka sihh,5,positif
Banyak iklan,1,negatif
Game nya sangat bagus جصوءمءحسويميحيويحينيحيويخيزيحثويخيمىخصغفقحتيةةؤخةبكبةبهبةلهثحليلؤرغةثمصحصحلثهثحثجوىءغسخصطصكثييؤخؤجيوىقعبهثحصفثفثهقخثغثغعثغثغثعثخثخثخثخخثخثخثخثخثتيرتيخيةيكسنيىوؤةزساكسلسكصجصففثحكخزفخطنيايحيايخيخثحصحصحسححسككسكسسككسسكسكسكسكسكسككيكيكيمبنبنبملشاايهثخثثضصضضصثضصصصصضصصصضصضصضصضصصثصثصثثثصثصثثصثصثقفقفثقثقثقثقثقثثثققفقفقهثمثنيحيبمبةبميزيميميكينوبكيزيبميكثكث,5,positif
Game ini sangat menyenangkan,5,positif
Gamenya lumayan seru tapi karakternya agak mahal,4,positif
Permainan yang seru,5,positif
Wah sumpah aku dri kecil yang suka main subway surf makin kesini makin menarik dan baguss banget TPI sayang nya ada satu dih yang aku gak sukain TPI beneran cuma satu yang gak mau aku ceritain sampe sekarang ini sih udah mainan yang paling besss pokokk a,5,positif
😹,5,positif
Harian Daily High Score seharusnya ada 7 angka saat meningkatkan misinya. leaderboard subway surfers kapan ganti semula ke bentuk persegi kembali? Harus review gimana sybo tinjauan ID nya ke bentuk semula jadi persegi kembali,5,positif
Achio ❤️,5,positif
GAME NYA SERU BANGET COCOK UNTUK YG LAGI GABUT,5,positif
Bagus bagus aja,4,positif
Halo...saya sangat menyukai permainan ini karena bisa dimainkan secara offline maupun online dan memiliki banyak karakter yang sangat menarik.,5,positif
Gk terlalu seru. Dan juga item nya mahal mahal,2,negatif
sangat sangatttt bagusssssssssss game ini cocok untuk para pengangguran,5,positif
Game bagus banget aku suka,5,positif
Udah berkali-kali download dan masih sangat bagus.mantap subway surfers👍,5,positif
Seru banget ini game aku dari kecil plisss,5,positif
Saya suka dengan heem subway surfers,5,positif
Goood,5,positif
"Bagus banget, udah bertahun tahun main ini ga pernah bosenn",5,positif
awesome,5,positif
Game masa kecil Ter asik,5,positif
Game apaan sih lama amat instal ny,1,negatif
Gamenya bagus,5,positif
Game nya bagus kok btw benerin ya bug ini suka keluar sendiri dan kadang gabisa buka sekerbor,5,positif
"Asli ni game dari zaman dulu memang terbaik dah,gak salah lagi game Ini the bets coy mantap😁😁😁😁😁😁😁",5,positif
Mantap,5,positif
"udah 2 x kena progress hilang semua. game pembodohan segampang itu reset semuanya. kapok ngumpulin berjuta juta koin, jutaan score, sia sia ilang semua. bintang 0 buat aplikasi ini",1,negatif
bagus sih cuman ada beberapa bug yang kelewatan seperti lagi pake jetpack tiba tiba langit ilang dan ga ada koin nya dan banyak,5,positif
𝕊𝕖𝕣𝕦 𝕓𝕒𝕟𝕘𝕖𝕥 ⭐⭐👍👍,5,positif
Aku suka banget gamenya seru GK ngebosani dan seru deh pokoknya,5,positif
Good joob is the submay surf,5,positif
Apdet nya susa ya🤬🤬🤬🤬🤬🤬🤬,5,positif
Ubur-ubur ikan lele gimana gak download soal nya gim nya bagus Leh,4,positif
Ok,5,positif
Good,5,positif
Game nya sangat seru dan menyenangkan pokoknya cocok buat saya yang lagi gabut,5,positif
Game nya bagussssssssss banget,5,positif
Semoga ini permainan bagus dehh ke depan nyaa aminn,5,positif
Bos kasih latar Ramadan bos,1,negatif
Memuaskan,5,positif
Game nya seru bgt kalau gak ada kuota cocok banget buat di mainin apa lagi kalau lagi mati lampu itu sih paling seru,5,positif
seru,5,positif
Game nya seru sama offline wajib download,5,positif
😍😍😍,5,positif
Game nya seru si tapi kenapa ya pas mati tu kudu iklan tolong jangan ada iklan ya tapi game nya udah bagus banget dan seru aku juga suka banget sama game ini apa lagi pas lagi bete main ini dan juga yang paling seru banget itu pas banyak banyak seekor😃😃😃😃😃😃👻👻👻😸👍👍👍,5,positif
bagus,5,positif
game nya bagus tapi kalo pake wifi/data ada iklan nya,5,positif
Game nya seru GK pke pkt,5,positif
Ngeleg terus,3,positif
Apik,4,positif
"Game ny seru, lumayan bwat waktu luang, thanx bwat develop ny",5,positif
Bagus gamenya tapi gw ñgechit unoimitide money heheee,5,positif
gem nya bagus banget karena itu aku jadi sering main seru banget,5,positif
bagus tapi install ny lama banget jadi kalo bisa fi cepetan y,4,positif
"Permainan nya seru bangett ,klo ank yg main gk cepet bosen ,baguss banget seru deh pokoknya",4,positif
Kurangin plls iklan nya,3,positif
Game nya seru bett pulang taraweh pasti main ini,5,positif
Game nya seru banget mb sedang Tambah banyak karakter nya pokonya semuanya aku sukaa,5,positif
Seru,2,negatif
Aplikasi ini menyenangkan 👍🏻 Aku suka banget tapi agak bikin bosen sih karna cuman main itu itu doang jadi bosen banget😔👍🏻,4,positif
Game ini sangat bagus namun saat mau melompat kerakter saya jadi diam di tempat kadang-kadang sih ok itu saja dari saya terimakasih 🥰🥰,5,positif
Bagus bgt tapi sebisa mungkin tambah lagi rintangan nya seperti ada monster yang harus di serang,5,positif
"Saya sangat menikmati game nya, menemani saat kesepian",5,positif
"Kenapa saya ngga suka ? Krna aplikasi ini ngga tersedia cloud save , game saya yang lama semua karakter banyak yang udah kebeli, koin dan kunci juga banyak banget.. Pas ganti hp donlot lagi, semua ilang dan mulai dari awal lagi..",2,negatif
"gamenya ga bosenin sii, seru juga dimainin pas habis sahur sambil nunggu adzan, buat begadang juga cocok si kata aku tehh tp saran i si karakternya ditambah yh biar asyiek, karakternya jan burik burik gt napa😇 tp i tetep reccomended game ini buat kalian sie, SE SERU ITU WOII",5,positif
Bagus mantap,5,positif
suka banget dari dulu jadi kalo gak epep ini,5,positif
Bagussssss,5,positif
"ᴬᵖˡⁱᵏᵃˢⁱ ⁱⁿⁱ ᵐᵉᵐᵃⁿᵍ ˢᵃⁿᵍᵃᵗ ᵐᵉⁿᵃʳⁱᵏ ᵈᵃⁿ ᵇⁱˢᵃ ᵘⁿᵗᵘᵏ ᵐᵉⁿᵍⁱˢⁱ ʰᵃʳⁱ ʰᵃʳⁱ ᵍᵃᵇᵘᵗ ᵏᵘ ʸᵃ ᵈᵉⁿᵍᵃⁿ ᶜᵃʳᵃ ᵐᵃⁱⁿ ⁱⁿⁱ ""ˢᵁᴮᵂᴬʸ ˢᵁᴿᶠᴱᴿˢ """,4,positif
bagusss,5,positif
"Game ny seru.. Seru sekali, dari saya Tk hingga SMP ini menjadi game offline favorit saya 🙋",5,positif
game nya seru dulu saya sangat jago memainkan game ini,5,positif
Game ini sangat bagus saya suka,5,positif
"Ku sekarang sudah ga bisa login ke akun yang sudah ada, padahal sebelumnya mau saja?. Ini waktu login ku jadi ke akun baru di cuba ke hp lain juga gitu.",1,negatif
Bagus,5,positif
Gamenya bagus,5,positif
Mantep nostalgia,5,positif
Saya pernah bermain game ini dan itu sangat seru menurut saya ini sudah sangat bagus dan salah satu fitur yang penting adalah offline yang bisa dimainkan dimana saja dan kapan saja,5,positif
Sangat baikkk,5,positif
Bagus dia bisa membuatku gembira,5,positif
Game ezz kali mak,5,positif
"Seru, ya",3,positif
Bagus mirip bagus,5,positif
game ini sangat seru saya sudah mempunyai kunci biru 56 tolong di apdet lagi ya😅😅,5,positif
Game nya sih bagus banget tapi ndak juga apdet terus,4,positif
"Baguss bgttt,aku sukaa bermain permainan iniii",5,positif
bagussssssssssss,5,positif
geme ini sangat bagudms tapi tambahkan item lain,5,positif
"Bagusss aku suka dan karakter² nya murah ad yang 20,40 banyak dah sampai sini aj ulasan gw😁",5,positif
Karena game ini seru sekali sangat menghibur😁😙,5,positif
Game ini seru banget . Disini kita juga diajari untukku fokus . Pokoknya aku suka game ini 🥰😇,1,negatif
game nya seru dan asik jadi saya kasih bintang 5 Tapi grafiknya kurang asik,5,positif
Aku sangat senang bermain game ini,5,positif
"suka banget sama game ini,udh dari jaman 2019 main ini ga pernah bosen",5,positif
Cukup baik .,5,positif
"Download nya lama,jadi aku kasih bintang 4 ya soalnya game nya juga rada ngelag aja ,tapi udah bagus kok maaf apa bila menyinggung dll🙏🏻",4,positif
Gak tau di suruh developer,5,positif
Gamenya bagus dan sangat menghibur sekali semoga kedepannya semakin mantap semangat developer😁,5,positif
Permainan yg seru,5,positif
Subway surfers sangat seruh semagoh aku main tidak ada iklan nya yayayy,5,positif
Game bagus,5,positif
Kalo engga bisa gimana,5,positif
Baguss bangett aku suka permainan nya,5,positif
Game nya seru sih subway surfers bolak balik update thank you,5,positif
"Ditinggal sebulan tapi pas main akun ilang Progres udah 1,5tahun padahal Udah login ke Gplay dan fb tapi pas login lagi akun malah ilang gimana nih pihak sybo kalo kembali akun ku bakal main lagi Ini bukan karna hack karena akun fb dan Gplay masih aman di gua tapi akunnya beneran ilang dari gamenya (Edit): sampai sekarang masih belum diperbaiki Gamau lagi gua main nih game",1,negatif
Game Nya bagus banget Ya Bu ada di rmh ga bisa plis jng wa ya MLM aja ya gan ya gan ya gan ya gan ya gan ya gan ya gan ya,5,positif
Seru kalo gak ada kuota tinggal main subway aja bikin happy,5,positif
🤍🤍,5,positif
cocok buat yang gapunya data pas lagi pergi soalnya game offline,5,positif
saya suka gema ini Ilove yuo,5,positif
Gem me enak cuyy garai ndak bosen mantap la,5,positif
Seru,5,positif
Bagus banget geme nya,5,positif
Sangat bagus pemainannya,3,positif
Game nya seru banget kalian wajib coba,5,positif
Bagus sih suka,5,positif
Game ini sangat bagus!!! Ini game sangat menemani saya di waktu luang💯,5,positif
"Tolong bug dan lagnya di perbaiki, masa saya main acara udah mau selesai malah balik login lagi kan nyebelin, udah kehilang data kehilang proses plus kehilang kunci",3,positif
MB TERLALU BANYAK,1,negatif
Awwwwwwwwwwwu,4,positif
bagus gamenya gak bisa berkata-kata☺️🗿,5,positif
Demi apa Subway surfers makin baguss❕❕,5,positif
Permainan asik gak bikin bosen aku Sukak banget pokok Ama game ini,4,positif
Bgus tp GK terlalu bgus,3,positif
Game yang sangat bagus sekali aku suka dengan game ini,4,positif
Bgus,5,positif
Sangat menarik dan memuaskan game,4,positif
"susah"" gampang",5,positif
ga macet gem nya,5,positif
Bagus tapi gak bisa main sama temen,3,positif
game nya seru ini wajib masuk play store,5,positif
Seru,5,positif
membantu menghibur saya såat saya bosan,5,positif
👍👍👍👍,5,positif
Aku suka baget. Sama gamenya tapi mati mati terus,5,positif
GEm ini serusekali ini,5,positif
game nya mantap masbro,5,positif
Saya sangat menikmati bermain game nya.menurut saya bermain game subway surfers membuat sensasi rileks.dan saya mempunyai opini untuk outfit dan character nya jangan dipisah agar saya tidak kebingungan mencari character serta outfitnya.lebih baik tambahkan skin untuk jetpack.misalnya untuk update selanjutnya ditambah skin untuk Jetpack seperti warna dan bentuk yang unik agar tambah menarik.dan saya sarankan untuk menambah kan Bali lagi untuk update world tour musim panas selanjutnya.,5,positif
Top,5,positif
Bagus banget game nya,5,positif
Seru di mainin tapi saya gak suka dengan sepatu loncat tinggi itu maka saya beri 4 bintang karna saya sering kalah gara² sepatu loncat tinggi itu.,4,positif
Seru,5,positif
Sangat bagus,5,positif
Sangat sempurna,5,positif
Hmzz y bguss (menjawab dngn nada dering),5,positif
seru banget!,5,positif
Gamenya sangat menyenangkan,5,positif
Plis gak usah ada iklan kalau ada iklan jadul inisial jelek Iyah,2,negatif
Game nya seru bgt tapi aku kasih bintang 4,4,positif
Sangat bagus,5,positif
"Game nya bagus sekali Poko Nya bagus deh baju Nya cantik cantik skebortnya bagus , dan bisa offline bisa online",5,positif
Bagus banget gamenya gak pake data sekarang aku juga udah high scorenya jutaan,5,positif
Tadi aku udah di skor tertinggi tapi sama adekku dikeluarin,5,positif
"Saya kasih bintang 5,, Karna permainan ini sangat memuaskan dan seru sekali",5,positif
Legends games,5,positif
Parahh masa aku nga bisa buka,1,negatif
Aku hanya tersenyum saja aku suka sekali ya aku memang tak ada lagi yang tidak dapat dipisahkan dengan cara seperti aku ini,5,positif
Halo saya sudah lama main subway surfere gemenya seru loh gak bikin ngelek gak make kouta lagi ini gem yang paling seru,5,positif
Bagus tapi kapan menang ya aku udh main sampe jam 01.00🗿,5,positif
Game nya bagus banget ngak ngebosenin,5,positif
Seru 🗿,5,positif
Bagusss,5,positif
"Karena aplikasi ini bisa untuk menghilang Kan stress aku,ketika aku lagi badmood,marah, cemburu juga. Saya suka sekali dengan aplikasi ini karena menemaniku dari kecil hingga sampai saat ini juga😍💋",5,positif
seru,4,positif
Gamenya sangat seruu bikin kita hepi,5,positif
Aku mati terus ga tau jalan nyaaaa di rumah loh bg arah brastagi mutar balik Kam,5,positif
Bagus,5,positif
Bagi saya ini cocok jadi hiburan dan melatih konsentrasi,3,positif
Sangat bagus untuk anak saya terimakasih,5,positif
"game ny sih bagus,.gatauu ahhhhh capekk",5,positif
Enak si tetapi ada yg kurang masak misal nya kita hapus sete lah itu kita donlot yg iven baru pas aku mainin yg tadi aku sudah menem puh jarak 2.7770 sekarang jadi ngulang lagi tolong diper baiki ya tetapi yg lainnya sudah bagus kuk 👌💯,4,positif
tingkatkan lagi gamenya,5,positif
subway ini seru banget dimainkan dimanapun dan kapanpun offline lagi kalu iklan gak banyak kaya game lain setiap update aku selalu update karena makin sini update nya makin bagus,5,positif
Ini dri dlu smpe skrg bgus gamenya tpi gua bingung apa yng kurang ohh ya Rekornya gk lngsung dunia tpi rekornya bertahap kyak peringkat kota peringkat provinsi dan jg negara gtu sma ada title nya jg,5,positif
permata yang baik,3,positif
"saya sagat terhibur dangan game ini tapi menurut saya, updatenya di bagian loby saja si sama misii di perbanyak agar tidak terlalu bosan, dan supaya lebih menarik lagi",5,positif
sangat seru dan menyenangkan karena bisa main pas ga ada data seluler pokoknya seruuu dehhhhh jangan lupa download ya teman-teman,5,positif
"Wkwkwk game kalau lagi bosen pasti saya download,tapi kalau udah puas uninstall lagi",5,positif
Seru banget,5,positif
Game ini sangat seru tapi kuranggi iklan nya ya,5,positif
Seru sambil ngelatih kefokusan,5,positif
Bagus,4,positif
Bagus,3,positif
Jangn lah terlalu sering updet,4,positif
"Game nya sangat bagus... Tp ada satu yg kurang, ketika kita login di geme tiba² akun nya hilang.. Cape tau ngerawat akun ituh Mana dah lama lagi aku mainnya Eh tiba² GK bisa login lgi Bisa login tp bukan akun kita yg masuk Mlh akun baru yg masuk. Tolong di perbaiki LG gemersny Tolong akun geme saya di balikin",4,positif
Sangat Best,5,positif
Gamenya sangat bagus 👍 tambah unik tapi tolong hp saya yang ngeleh atau gamenya yang menggundunya sangat lama ya saya dari jam 17.34 sampai sekarang jam 19.23 masih saja 67 mengundu 🥲👎👁,2,negatif
Bagussss aku suka♥️♥️♥️,2,negatif
Game nya bagus cuma banyak iklannya untuk kedepanya kurangi iklanya ya 😃,4,positif
bagusss bjirrr,5,positif
"INI GAMME SAAMMMPAAH!!! MASA AKU MASUK LAGI MAIN MALAH KELUAR SENDIRI. INI ADMIN HARUS BACA SUPAYA DI PERBAIKAN,POKOKNYA GAK ADA KIAT😡😡😡😡",1,negatif
Seru,5,positif
Game nya sangat seru saya bangga mendonlod aplikasi ini,5,positif
🤗,1,negatif
Bagusss,4,positif
sangat seru dan menghibur,4,positif
Bagus saya menyukai,5,positif
"game nya bagus, lumayan buat ngilangin gabut",4,positif
kalo tema nya ramadhan pasti lebih seru deh,5,positif
Aku suka game ini karena pas aku gk punya koneksi aku jadi main inii😆,5,positif
Tidak bisa cepat,1,negatif
Seru bgt aku suka walaupun ngeselin seru bangetttt tantangan nya buat kaki gemeter gemes nya perfect 🗿💅,5,positif
Sya bermain ini itu dari kls 1 loh,5,positif
"mb nya banyak, game nya cuma lari larian, bikin bosen",1,negatif
Seru banget gak ada tandingan ny 😏,5,positif
GAME INI SANGAT BAGUS SKLI AKU KASE NILAI 100 KALO ADA YANG SUKA GAME INI JANGAN LUPA KUMPUL,5,positif
𝐾𝑎𝑟𝑒𝑛𝑎 𝑠𝑒𝑟𝑢 𝑝𝑜𝑙𝑙𝑙𝑙𝑙𝑙,5,positif
Game yang bagus dan banyak karakter tapi ada satu kekurangan yaitu setiap ganti musim pasti dari awal lagi aku harap di perbaiki lagi ya.,5,positif
Geme ini bagus untuk sadd,5,positif
Sangat seruuuu,5,positif
Seru sekali dan juga menantang ! Gapernah bosen maininnya,5,positif
game bagus,5,positif
Karna aku bisa berlarian dan mendapat koin emas.,5,positif
game nya udah tamat 🔚,2,negatif
Aku suka bgt game ini.. karna offline dan karna sangat menantang buat yg main.. Mksh ya.. yg udh bikin game ini.. smg makin sukses.. amin...,5,positif
Gamenya seru banyak skin juga Tapi rada pay to win semoga di updet lagi biar Leebih bagus,4,positif
Gme nya sangat bagus,5,positif
sangat bagus,5,positif
Wah permainan nya bagus sekali dari dulu sampai sekarang gk berubah rubah saya suka sama game ini bagus sekali selain bagus subway surfers ini seru untuk permainan di bulan puasa ini,5,positif
sangat menyenang kan😘👍🏻,5,positif
Seru and mantap pollllll tanks,5,positif
"Game nya seru banget🐼😘, dan juga update nya makin lengkap, Pokoknya ini seru banget apalagi saat puasa makin seru",5,positif
Aku sangat suka game ini,5,positif
Gem ini sangat menantang dan menarik,4,positif
bagus grafik nya hell nah💀☠️,5,positif
bagus,5,positif
aku hormat kepada subway surfer karna ada yang kehapus dari play store,5,positif
Bagus dan murah untuk Anda yang ingin dicapai oleh permainan,5,positif
Grt ih ini paling 100 game ya 100 ini mah bau 100 game Minecraft,5,positif
Seru banget mainan ini,5,positif
Seru,5,positif
Karena nggak bisa untuk HP yang jadul,1,negatif
👍🏼👍🏼👍🏼,4,positif
👍,4,positif
sangat menantang,5,positif
Game burik,3,positif
Game nya sangat bagus,5,positif
Mantap,5,positif
Sangat menyenangkan 👏🤩,5,positif
Tamatnya berapa sih pembuat gamenya kapan tamat 👍⭐⭐⭐⭐,4,positif
Ok,5,positif
Game nya ngereset sendiri waktu hapus file sampah dihp 😮‍💨,2,negatif
gamenya bagus banget Dan tolong Di bagusin lagiyaaaa,5,positif
Skor aku bakalan menjadi nomor satu se indonesia doain ya biar cita cita ku tercapai 😙😙,5,positif
Sangat cocok,4,positif
Game ny bagus saya suka tapi saya minta Kurangin MB ny donkkk :(,4,positif
Game yang bagus untuk di mainkan seperti orang di kejar zombie,5,positif
Game nyah bagus banget,5,positif
Game nya sangat seru dan tentunya sangat menerik dulu aku nggak suka main game tapi setelah tahu game ini aku jafi suka nain game Thank you subway surfers.........,5,positif
Seru dan sangat menyukainya,4,positif
wow,4,positif
Seru,5,positif
"Permainan ini seru bangett,sangat menantang, aku suka permainan ini💥🥳",5,positif
Nice,5,positif
Sangat enak,5,positif
wahhh ini game seru,5,positif
Sangat seru dan menyenangkan💕😍,5,positif
Kalo lagi gabut atau bosen main game ini aja,5,positif
😁🤫,5,positif
Tidak bisa dibiarkan saya main capek capek Sampek malam udah punya banyak skin banyak karakter banyak koin tiba tiba akun saya kereset sendiri,1,negatif
"Gamenya bagus, ringan, dan tantangannya menarik serta selalu update. Jika boleh, pemain bisa membuat akun supaya kalau nggak sengaja terhapus bisa login kembali, tidak perlu mengulang dari awal",5,positif
Gamenya sangat bagus!,5,positif
"Bagus tapi mohon iklannya di kurangin,",4,positif
Gm ini bgus sangat menyenangkan,5,positif
So amazing i like this game forever thanks you come on playing the game so cool + event oh my God,5,positif
Game nya seru bgt....pake data bisa nggak pake data juga bisa ....dan gak bikin bosen deh permainannya..baru 3-4 harian udh ngelewatin 3 orang yang nilai nya lebih tinggi..pokoknya kalian harus download game ini karena se seru itu..dah sih segitu aja aku mau lanjut main dulu dadahhh,5,positif
Seru dan menguji konsentrasi,5,positif
Bagus banget,5,positif
Permainan ini sangat seru dan menarik💗🎈👻,5,positif
Sangattt seru,5,positif
"Game nya sebenarnya bagus dan seru buat waktu gabut,tapi setiap mau ganti bahasa engga bisa mohon di perbaiki dong biar bisa ganti bahasa jadi lebih mudah buat ngejalanin quest nya",4,positif
"Semuanya Udah Ok, Kemajuannya Sangat Signifikan, Cuma Saya Sarankan Supaya Di Tambah sedikit yaitu Mode Multiplayer Supaya lebih seru bisa maen sama teman-teman. Cukup Sekian Terimakasih",5,positif
Sempurna udah itu aja,5,positif
Ini game aku waktu kecil. Aku download lagi jadi kaya nostalgia gitu. Sebenarnya dari dulu game nya fine fine aja baguss,5,positif
BAGUS DAN KARAKTERNYA MIRIP JAKE ENHYPEN. BISALAH JAKE SUBWAY DIPERTEMUKAN DENGAN JAKE ENHYPEN ❤️😌😌,5,positif
I love you subway surfers ............................................,5,positif
Menarik dan Menantang,5,positif
Bagus,5,positif
