content,score,label
"Game nya bagus Kurangi dark system,dri dulu game nya dark system mulu",4,positif
sering Lag bug nya tolong perbaiki sinyal bagus padahal 🥱,2,negatif
geme ini sangat bagus ada kolep naruto uzumaki 😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,5,positif
asikk bangetzz mainan nyaa,5,positif
banyak dark sistem nya,1,negatif
kenapa Laila saya sudah banyak pertandingan tapi tidak masuk global,3,positif
dapet tim bot terus,1,negatif
"game banyak bug nya apa"" ngelag padahal ngga game buruk bagusin lgi lah",1,negatif
aku sangat menyukai game ini,5,positif
game nya elek banget pilih kasih mobile legend bosok,2,negatif
Akun ml Hila woe 😭,3,positif
ngelek² an banyak yang ngelu gem jelek jangan di download,1,negatif
mantap,5,positif
asik,5,positif
aneh jaringan biasa biasa aja tapi tiba tiba keluar sendiri dan ngulang lagi sampai seterusnya kesel bgt. tlong perbarui,3,positif
Bagus tapi mode offline ko cuma bisa classic nga bisa pelatihan Al tolong diperbaiki,1,negatif
bagus banget game nya dan heronya banyak banget,5,positif
mantap,5,positif
game sangat bagus,5,positif
"benerin lah servermu min min, sinyal 20ms ngelag gimana ceritanya moontonnnnn",3,positif
"GAMENYA BAGUS SIH, DAN SERU BUAT DI MAININ, TAPI MASIH BANYAK MASALANYA, TERUTAMA SOAL JARINGAN YANG TIBA TIBA NGELEG PARAH😤 DI DALEM MATCH NYA PADALAH WAIFI KU JARINGAN NYA FULL DAN BAGUS TAPI MASIH SAJA NGELEG""😒 JADI TOLONG DI PERBAIKI DAN JUGA SOAL MATCHING NYA YANG SERING NEMUIN TIM YANG GK SEPADAM SAMA LAWANNYA TOLONG PERBAIKI😁",3,positif
"bagus siee, minimal kalau mau kasih lawan yang KERAS kasih tim yang WARAS lah... dan tolong buat player yang suka troll itu mending di ban aja.",3,positif
wow,5,positif
game strategi penambah Iq,5,positif
bagus,5,positif
di kasi menang dulu tar da banyak menang di kasi tim dark sistem emng dasar niat moonton :v,4,positif
"udh paling MLS main di kasih tim yg GK BNR pdhal main BNR di kasih trus2 tim BBN emng harus gitu kan cara ny, udh GK Kya dlu lgi main ml monton sekarang kurang rapih aj, tolong dong sesuai kan pemain yg BNR dan tidak BNR atau BBN di perbaikan jgn asal kasih tim BBN mulu, jdi MLS main ml serasa GK bersemangat lgi Mian ml gtuh tim ny",1,negatif
Game apaan inih gak jelas tiap mau menang di kasih kalah burik mending main ff ajah di kasih kalah mulu moonton gak waras bikin stress,1,negatif
nggak bisa pake jaringan internet anehh pake wifi juga ping bagus tapi ngeleg nggak jelas tolong di perbaiki,1,negatif
game nya haram banget,1,negatif
bagus banget tapi coba bulid nya gratis tolong biar tinggal pilih sama karakternya juga gak pake diamond,5,positif
aplikasi konnttt lag lag mulu di ingame jaringan bagus tetap aja nge lag puqii,1,negatif
game nya seru banget tapi tolong hero nya gratis,5,positif
"jaringan yang tidak stabil, sering leg bikin permainan buruk, tidak seru dan tidak menyenangkan",1,negatif
saya sangat suka game ini dan saya menung gu mlbb berkola berasi dengan Naruto tetrima kasih monton karena sudah mem buat game ini,5,positif
ap lah di kasih tim GK bisa main semua klau kasih tu yang benr tim nya harus seimbang SM musuh biar seru emng dh bagus game nya tapi kurang seportif aj ngasih tim am musuh nya,1,negatif
luar biasa makasih ya mobile legends kamu sangat bagus Tapi ucapkannya besok datang konoha atas nama masih tapi ada terima kasih😊😊.,5,positif
kurangi dark sistem nya aja,4,positif
Game tolol,1,negatif
apanih game patah2 tapi ping ijo,2,negatif
game banyak bak jaringan merah selalu,1,negatif
moonton gua cuma pengen ke epick doang tinggal 1 pertandingan lagi emang moonton pelit bintang,1,negatif
ls trus,1,negatif
game nya bagus banget,5,positif
"sinyal tiba tiba ngelag, tim yang ga seimbang grafik Majapahit pelit bintang pelit skin",1,negatif
baikkkkkkk❤️❤️❤️❤️❤️❤️❤️,5,positif
seru.bisa montek lagi,5,positif
"baik cuma semakin direvarm skil nambah di ganti"" bikin nambah aneh Karina ulti nya beda lagi",4,positif
MONTOON BAIK🥰,5,positif
game tolol banyak dark sistemnya bikin pusing,1,negatif
kebanyakan dari sistem saya stressssssssss banget mas moonton dan banyak dari sistem satu lagi itu banyak kritis tentang dars sistem,1,negatif
"Nah Gitu Dong, Ngasih Tim Yang Imbang",5,positif
"ini mode brawl nya mana kok ga bisa di buka, gw ud download data full pas liat mode brawl. g bisa apa lagi creation camp juga ga ada",1,negatif
"game ini memang sangat sangat seru untuk di mainkan, tapi tolong bug di hilangkan, padahal sinyal udah bagus, wifi udah bagus, tolong dihilangin bug nya, aku kasih game ini bintang lima karna game nya sangat seru, dan grafik nya udah bagus, tolong hilangin bugnya🙏🏻🙏🏻🙏🏻",5,positif
tolong perbaiki lagi saya sudah cape dengan ini game karena sering lag' an setiap ada musuh pastinya nge lag tpi klo mati sinya sangat lancar tolong perbaikilah ini game agar player nya nyama da tidak lag saya akan beri b5 jika sudah tidak ada kendala lag' an lagi trimakasih,1,negatif
seru banget aku pengen ml kalahin ff aku bangga☺,5,positif
monton kok setiap main dapet tim draksistem y monton sampe semua orang kadang kesal mohon segera di perbaiki👍,1,negatif
Gem tolol gajelas pa,1,negatif
seru banget!!!!,5,positif
Udah gak bagus ini game Cuma utamakan bagi2 skin. Di dalam game Jaringannya lemot bangat padahal udah 4g tambah wifi lagi Kalau ada bintang setengah gw kasih. game asu,1,negatif
"game full dark sistem, yang maen pada gk niat maen anjirr",1,negatif
deprsesi,5,positif
ini game buat aku move on😅,5,positif
sangat di haruskan untuk pilah player yang di setimkan,1,negatif
game nya sangat ramah dan sangat gampang untuk di mainkan oleh anak² pesan dari saya moonton jangan beri saya dark sistem terus saya capek Los treak🥰🥰,5,positif
game burik masa dikasih tim epic musuhnya mantan glory sistem pertandingan yang sangat tidak adil,1,negatif
server error,1,negatif
"Tolong perbaiki game nya, udh mah main solo di kasih drak sistem mulu minimal di kasih tim yg ngerti main lah,cape gw di trol mulu,kalau di kasih kaya gitu terus mah berasa 9 vs 1,",1,negatif
bisakah Anda menghormati sinyal Axis unlimited gaming setiap saya making selalu gagal tolong di perbaiki jika mobile legend ingin ramai,1,negatif
draksistem nya banyak,1,negatif
mantap camp nya mapnya skil tidak ada kuldon,5,positif
lamak Bana sanak!,5,positif
"jangan mencampur rank epik ke legend. itu sama saja merendah kan rank lagend sama seperti rank epick, player solo ketemu lawan mabar. itu tidak adil. bahkan tim yang ada kabarnya aja masih bisa jadi beban",1,negatif
sangat menyenangkan,5,positif
gamenya asikk,5,positif
"game longor, asik dapet tik tolol terus",2,negatif
monton sangat oelit,1,negatif
Terima kasih moonton sudah memberikan tim buruk kepada saya sia² uang yang saya keluarkan untuk game ini selama ini,1,negatif
"Game-nya sekarang berat di mainkan. saya pengguna smartphone dengan ram 3gb sudah tidak bisa bermain lancar seperti dulu karena grafik selalu patah-patah saat time fight, lebih parah lagi saat berebut lord/turtle war 5 vs 5. saya berharap moonton akan merilis game mobile legend baru dalam versi lite yang lebih ringan untuk handphone dengan spesifiksi rendah supaya semua pemain tetap bisa bermain lancar dan adil.",3,positif
lumayun,5,positif
"jelek, lose streak, udah beralih ke HONOR OF KINGS🫶🏻🫶🏻🫶🏻",1,negatif
"Sering ngleg padahal sinyal bagus , ram gede tetep aja ngleg ga jelas , seru tapi agak kecewa itu aja , jadi kalah gara"" ngleg terus ,",3,positif
"bagus banget, tapi ada faktor pressure sama bucin tolol gak ngotak",5,positif
Game buruk match tidak adil,1,negatif
bagusss,5,positif
Menyenangkn bermain mml,5,positif
Game niru ff,2,negatif
Ml sangat baik kebalikannya,5,positif
Game nya aneh kan aku lagi download aku tinggal main pas aku liat lagi malah ngulang lagi tulisannya download 🙁☹️,1,negatif
waktu aku kesepian gema ini lh yang bisa membuat gk kesepian jadi tolong lh montoon jangan di kasih tim drak sistem mulu plis:(,5,positif
bikin emosi kalo tim nya kagak bener,1,negatif
Tiap main kalah mulu tim nya ga sesuai rank ada yang baru main sedangkan musuhnya udh ada yang mytichal glory mytichal honor sedangkan tim stack epic/legend mohon di perbaiki.,2,negatif
kecewa,1,negatif
kenapa gua di kasih darksistem monton gua cape main ml kalah Mulu,1,negatif
"ekosistem permainan yg buruk, banyak pemain yg melakukan trol namun tidak di tindak lanjuti oleh sistem seakan mereka di lindungi oleh sitem game.",1,negatif
"Game bagus dan banyak penggunanya,sapme 1pun coment dari user tak ada yg di respon,semua di cuekin...kecuali kita para pengguna pindah game sebelah HOK",5,positif
"g niat kah bikin game? masa orang dah mau rank di kasih musuh imo? padahal baru legend? banyak pula yg afk,game rusak kah bro? developer?",1,negatif
GAME SINYAL BAGUS TERUS GAK PERNAH NGELAG PADAHAL SINYAL NYA MERAH 👍👍👍👍👍👍,5,positif
keren,5,positif
kenapa sekarang suka lag & freez kalau lagi mode main rank brawl dan lainnya harus,1,negatif
di kasih satu tim darksistem Mulu setiap main,1,negatif
Sangat bagus 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍 88💯🤩🤩🤩,5,positif
fitur rank adil diaktifkan dong masa gue yang mitik glory wr 70 an dikasih tim mitik perbatasan smua mana wr 45 smua...... gpp dah kalo semisal solo di ketemuinnye sesama wr bagus gitu minimal jangan yang wr sampah tukang troll di kasih sama orang jago,2,negatif
woy moontod gamenya di perbarui ngelag teros aku sinyalnya padahal bagus ni Napa game kasih efen itu dapat diamon gratis lah moontod moontod,1,negatif
"stres Pengguna game sudah gila ya kamu,, anime Naruto kok di msukkan di ML sekalian ini Game MLBB ubah mnjadi game Anime Naruto 👌",1,negatif
"kenapa ya setiap main rank pasti kalah, kalahnya itu karena tim yg egois/beban, dibanding dengan tim musuh yg kalo saya lihat komposisinya itu bagus tolong diperbaiki lagi moonton soal pemilihan tim nya",1,negatif
maaf;),5,positif
dapet tim dark sistem,2,negatif
sinyal data dan wifi bagus tapi di in game sinyal jumping padahal device bagus,1,negatif
game bagus lahh👍🏻,5,positif
game jelek cuy jangan mainin,1,negatif
musuh nya susah kali dah dan banyak yang trol,1,negatif
sangat seru,5,positif
game nya bagusss saya candu game nya,5,positif
banyak dark sistem,4,positif
"mactmaching yang lama dan pembagian tim yang tidak seimbang, setim dengan duo trio dikarenakan main solo dan tim yang tidak bisa bermain, berbanding terbalik dengan tim musuh",1,negatif
"kenapa akun saya bisa hilang, padahal saya sudah mengaitkan akun, bahkan saya sudah menghabiskan banyak uang untuk topup di mobile legends, mohon diperbaiki",1,negatif
bug sinyal benerin dulu woyy,1,negatif
Di kasih lose streak mulu dah sama monoton sampe 19 × loh aku di kasih lose streak dari epik 3 bintang 5 sampe grandmaster 1 bintang 1 lohh,5,positif
Monton tolong lah kurangi drak sistem,5,positif
lu gelut ama gua montoon,1,negatif
jangan main game ini nanti jadi stressssssss,1,negatif
BAGUS,5,positif
ga lagi lagi main ni game. komunitas nya kasar parah sampe aku di katain ga punya orang tua. kalo ga bisa main bukan nya di bantu di ajarin malah di ejek ejek. toxic nya minta ampun komunitas nya,1,negatif
moonton coba kasih gw win terus sampe 2 hari gw suruh donlowd game lu sape di sekolah beneran,1,negatif
best kalo bsa skin nya jgn terlalu mahal...,5,positif
mantap Poko nyah wel ah,5,positif
game ini bikin merusak mental dan otak sudah banyak korban yg tidak ter expose,1,negatif
game tai,1,negatif
👎,1,negatif
tolong lah dari pihak developer biar adil kasih team dan musuh yang setara saya maen kalah 8 kali gk masuk akal kan tolong lah montoon kasi team dan musuh yg setara,1,negatif
sudah kubilang game ini gilaa,1,negatif
"game kont0l cuman bisa kasih tim sinya dark sistem, kocak bet,bisa ga sih lu kasih tim yg bagus gitu malah kasih",1,negatif
gem sangat bagus untuk di mainkan tetapi karakter ceweknya sangat Terbuka jadi mohon di perbaiki,5,positif
sering dipertemukan dengan bott,4,positif
Game kuli,1,negatif
Batasi los trik,5,positif
bagus tapi kasih tim yg bener,5,positif
makasih monton telah menghibur saya KLO sama kesepian ada ml yg selaluenemani setiap saat 😘😘😘😘,5,positif
selalu banyak drak sis tem,1,negatif
Mantap Coy Gg Geming Enak Rame,5,positif
"servernya suka jumping"" sendiri. sistem matchmaking tidak seimbang, dan sistem ""report"" kadang tidak memberikan peringatan atau sanksi kepada pelaku",2,negatif
bukannya GK suka in gm tim gua tolol2 semua,1,negatif
"gamenya jelek,saya gk pernah glori",1,negatif
"event Mulu diurus. tim fight nya itu lohhhhh ayolahhh game nya udh bagus banget sumpah tapi sistem tim nya itu lohh. masa Collab Ama yg besar Mulu, sistem kaya gini kaga. mentang² udh gede perusahaannya kami malah di kacangin",5,positif
"game bagus, tapi kalo saya main saya selalu stack di rank yang sama pashala sya sudah berusahatapi yang terpenting, kapo ngasig tim yang mainnya bener karna aku sudah berkali kali kalah",1,negatif
keren banget game ini karena ada hero dyrot dan gratis,5,positif
Apa tim nya suka pada gak bisa main nya kumohon lah moonton lain kali lasih timnya yg benar,5,positif
banyak bug skil hero pada delay. tolong develover moonton perbaiki lagi,1,negatif
MASA MAIN DAPAT 4 ORG EPIC DAN GW SENDIRI LEGEND! SISTEM MATCH MACAM APA INI? KATANYA GAME RAME TAPI DAPAT SISTEM GA ADIL MELULU. GAME SAMPAH,1,negatif
game aneh matchmaking nya GK seimbang masa tiap maen dapet tim di bawah rank( bot) trs musuh nya di atas rank (pro) ga jelas!!!,1,negatif
game nya baguss,5,positif
mantap,4,positif
bagus banget buat mabar bersama dan game ini banyak hero hero yang bagus 😎👍,5,positif
matchmaking tidak normal membuat saya dirawat dirumah sakit akibat lose streak 8x berturut dalam sehari dimana saya merasa dapat tim bot dan lawan proplayer tolong perbaiki atu tanggung biaya rumah sakit saya,1,negatif
GAME NYA ADA DARK SISTEM TAPI BAGUS BUAT MAIN KALAU LAGI SAD,5,positif
gem nya mura kali gelek apa lagi pas mau menang pasti gelek jadi kalah gem gelek gak guna,5,positif
"bagus si bagus,, tapi tolonglah player nya, ketemu dark sistem terossss. pilihkasi bgt gilirian mushh jago tim kita yg bot, seharusnya seimbang lah yallah, sampe stres maen game ini wkwk,, setiap main ktemu dark sistem trs gmn saya mau glori.....",2,negatif
sekali lagi lose gw pindah hok,1,negatif
untuk season ini orang nya pada t*l*l,2,negatif
nemo tim trol mulu,1,negatif
monton coba kasih tim yang bagus adil ini engga ad dari tdi kalah menang kalah menang,1,negatif
jelek banget bikin hp gua heng,1,negatif
banyak bet bug nya🗿,5,positif
game bagus ✖ gane buruk✅,1,negatif
mimin ini knp kill ku 5 mati ku 2 knp coklat min??,1,negatif
moonton hapus draksistem tolong,1,negatif
seru dan ngebuat tennang fikiran jg,5,positif
keren bangett apalagi pas lo streak... emang dontol,5,positif
Moonton kamu kalo liat ini tolong bantu akun gua,5,positif
ini game sangat enak monton,1,negatif
sangat baik dan bagus di mainkan,5,positif
gem ya lumayan hero bayak tapi masalah jaringan ya jaringan ya bagus tapi kok bisa ngelek,4,positif
musuh gak ngotak masa kita rank yang masih rendah dikasih lawang rank yang di atas kita,1,negatif
ML ini sangatlah seru dan ada dirroth dan aku top global 9,5,positif
bagus👍👍👍,5,positif
saya sangat menyukai ml,5,positif
game jelek,1,negatif
"saya beri rating 2, penyeimbangan matchnya tidak seimbang, karena kebanyakan lawan lebih kuat daripada tim saat in game yang membuat game menjadi berat sebelah",2,negatif
karna game nya bagus ku kasih 1 bintang lose trek 50 kali bagus banget banyak dari sistem di kasih tim pada bot bagus bagus bagus buat oe hantama,1,negatif
tanpa dikasih keterangan pun dah tau knp bintang 1,1,negatif
jelekk sekali,1,negatif
seru sekali ini game nya,5,positif
KLO ada fitur ripley maju mundur saya kasih bintang lima👍👍,3,positif
gara gara gue ngereng kalah terus,1,negatif
"mantep tapi, sering lose treak 🗿",5,positif
bagus,5,positif
"plis lah ya, kalo ketikan musuh yg udh win itu rata² ngerendahin mulu, ky gprnh win aja, hbs tu mesti main cl dksi tim yg jago, tpi klu main rank dksi tim yg beban, nyalahin 1 sma lain, nyerobot lane.",2,negatif
bagus lah tapi gitu,4,positif
"jlk,ls mulu bbi",1,negatif
ini kenapa game nya kok GK adil gitu sih gw main ketemu daek sistem Mulu trus kenapa game nya kok lag banget ms nya padahal bagus loh wifi rumah gw,1,negatif
permainan ini sangat menyenangkan,5,positif
game stres,1,negatif
"moonton tolong ban akun yang nge cheat, season sekarang banyak yang pake cheat lag mohon di ban 🙏",1,negatif
ngelag padahal kuota masih banyak,1,negatif
saya lose trek trs,5,positif
Game tholollllllllllll,1,negatif
kalau ada yang cokelat pasti gak bakalan di ban atau di apaain terus yang MVP tapi kalau seharusnya ya di kasih penagam kaya game sebelah yaitu hok,1,negatif
game membawa emosi jangan di download ya kawan kawan,1,negatif
ODETTE SO BEUTIFUL,5,positif
banyak drak sistem,1,negatif
saya suka banget game ini tapi untuk diamon sangat mahal banget sampe saya susah cari uangnya sudah segitusaja dan sampai jumpa tapi ping selalu lag mohon diperbaiki,5,positif
"banyak bug, cheter dan orang yang suka ngehack akun",1,negatif
"moonton tolong, fitur report di hapus saja karena fitur itu sangat tidak berguna, saya bermain dan teman satu tim saya mati 13 kali dan saya report feed itu selalu tidak ada hukuman yang di berikan, tolong moonton hapus saja gitur yang sangat tidak berguna itu, yaitu report",1,negatif
team isinya dark sistem,1,negatif
"Nonton apalah baru beli HP khusus game pun bisa lag padahal jaringan bagus paketan baru juga 60 GB tapi ngefrezz mulu 😒, prasaan ping nya bagus tapi gak bisa gerak dari early game sampe tiba-tiba udah kalah dan afk pula sedih bgt aku sampe kredit skornya 23 doang😭",1,negatif
bikin rugi,1,negatif
bagus pokok ny,5,positif
itu seru banget tapii tolong di perbaiki yang skin Hunterxhunter yang dulu karena gue belum punya skin,5,positif
game saru,1,negatif
lagging diingame padahal sinyal hijau under 25,1,negatif
jelek 👹👺👹👺 tapi bagus 😎😎 👍,5,positif
game apalah kek gini patut di beri * 1,1,negatif
ini game apaa ga seimbang antara musuh dan tim,2,negatif
SAYA SANGAT KECEWA KARENA ORANG ORANG DI GAME INI SANGAT MERENDAHKAN SAYA SAAT TIDAK BISA BERMAIN DAN TIDAK ADA YANG INGIN MEMEBERI SAYA PETUNJUK MAIN GAME INI DAN SAYA SANGAT KECEWA,1,negatif
"woy monton kasih team yg bener lah jangan dark sistem,",3,positif
gem ini bagus,5,positif
manatap dan bagus,5,positif
draf pick gak ngontak,1,negatif
banyak hero hero baru saat seson,5,positif
Losetreak sampai 7 kali katanya maksimal 5 kali,1,negatif
혼란을 채우기에 적합한 아주 좋은 게임,5,positif
game ini di penuhi oleh bot dan feed er,1,negatif
jgn senang dlu bnyk bugnya terutama di jaringan perbaiki dgn bener lah monton dan satu lagi kapan fitur maju replay di adain,5,positif
GAME RUSAK JANGAN DI DOWNLOAD BANYAK DRAK SISTEM AKU SARANIN UNTUK HAPUS AJA BIAR GAK TOXIC TIAP HARI PERCAYA DEH SAMA KU AKU AJA DARI GLORY 53 TURUN KE ROMAWI 10 BENERAN BRO,1,negatif
seru,5,positif
"tolong bug di hero beneddeta bisa di ilangin ga? soalnya sangat menganggu pas mau mainin pasif nya, udh pencet basic attack beberapa kli tpi pasifnya gamau keluar, itu menjengkelkan tolong di perbaiki.",1,negatif
"dulu main ini seru seru aja,kenapa sekarang sering lose treak,dari epic III bintang 5 jadi epic III bintang II, main game bukannya bikin happy malah bikin mood rusak,padahal wifi baik² aja kok di game wifi nya bermasalah,",2,negatif
banyak drak simtem,1,negatif
mohon untuk kerja sama nya peraturan yang adil kasih tim dan musuh yang setara jago nya mikir lah bikin mental rusak aja,2,negatif
moonton ngasih tim ngawur,1,negatif
"game aneh,burik banyak dark system najis...apalah mas moonton nih klo ngasih tim yg bener dikit Napa. game nya udah bagus udah kece gitu kan makanya mau top up.malah di kasih tim sampah lah mending uinstal......mending main block blast🗿🗿🗿",1,negatif
Game tolol,1,negatif
geme apa ini banyak drak sistem nya benerin dong ini naik bintang 11 mikir lah apaan banyak gini tolong di benerin bikin setres geme main di awan wkwkk,3,positif
Mobile ledends Bang Bang Sangat seru Banget Wajib Bintang 5 karna seru Gk bosen,5,positif
"gamenya lumayan Bagus,tapi mengapa selalu saja jaringan tidak stabil?Padahal jaringan lancar saja,namun supaya tidak lag harus double jaringannya.",4,positif
Mending gak usah main game ini toup nya mahal dan susah,1,negatif
tim full beban gw dah losetrak 17 kali,1,negatif
mantap lah man,5,positif
"makin gajelas, gw glory 70 doangg lu tabrakin immo 200+,game lu makin sepi apa gimana kok sistem matching makin lama makin kekk taii.",1,negatif
sangat bagusss,5,positif
MOONTON ga jelas tim gajelas dark sistem banyak bott gaje,1,negatif
kalah terus,1,negatif
game apa ini ls terus dapet team beban pokee gk bisa main,1,negatif
bagus aja tapi dark systemnya harus dihapus woy,5,positif
Seru bisa main ber lima,5,positif
game jelek ngasih tim yang setara lah cooo trus yang afk ban aja 1 hari gitu ganggu banget sumpah,1,negatif
banyak player dark sistem dan bikin emosi doang main ini game,1,negatif
aku udah top up 2 kali masa ga masuk gimana ini udah habis100 ribu masa ga dapet DM nya,2,negatif
permainan nya sangat bagus,5,positif
cape naikin susah Susah hasil nya naik satu bintang padahal saya udh main 10 kali dan hanya menang satu tolong perbaiki jaringan dan para dark sistem plss saya sudah cape,1,negatif
"ngelawak banget, tiap maen rank di kasih tim TOLOL, musuh nya jago2, seimbangin lah kalo kasih tim ama musuhnya, biar adil",2,negatif
Saya dulu tidak punya teman semenjak aku tidak berkomunikasi dengan mereka.Akhirnya saya iseng mendownload mlbb lalu tiba-tiba saya diajak Mabar sama orang langsung saya terima semenjak itu saya memiliki teman Mabar yang sangat baik kepada saya. Terimakasih mlbb telah memberikan pengalaman terindah,5,positif
banyak darksistem,1,negatif
bismillah victory sampai imo monton dan win streak amin 🌟🌟🌟🌟🌟😅😄,5,positif
saya udah epik dua bintang lima tapi pas sekali match lagi langsung dikasi drak sistem kesel banget saya sampai nangis,1,negatif
montoon kapan lu kasih tim yg benar lolot capek gw sama game yg lu buat.lu sehat kah montoon,1,negatif
tolong di perbaiki masa ping bagus malah ngelag,1,negatif
mantap,5,positif
game bikin kesel tp seru banget walaupun rank naik turun tp ini game plg seru buat di mainin bareng“ buat developer ksh gw tim yang baguuuus gw capee kalah muluuuuu,5,positif
bagus buat gabut dah itu aja sih 🫰,5,positif
game apa ini masak dari legend 3 b 5 turun sampai legend 4 b 2 tim gue epic semua lagi gak adil gimana mau menang klo musuhnya legend semua masak gue gendong sendiri. game tolol,1,negatif
game ok tp tolong perbaiki hook kiri franco ga ngefly...biar permainan lebih ok...,5,positif
game nya sangat bagus bisa offline juga dan character nya skin nya sangat banyak sayaaa sukaaaaaa,5,positif
"Banyak bug, terutama bug sinyal, padahal sinyal saya bagus tapi pas di in game malah lag, tolong diperbaiki",2,negatif
banyak dari sistemnya,2,negatif
Game nya lumayan seru,5,positif
dimohon untuk moonton tolong dikurangi drak sistemnya saya sudah capek' main dikasih tim yang TOLOL Mulu asu moonton tolonggg,1,negatif
Terlalu banyak yang trol. jadii bosan maen tk niat maen jadinya,1,negatif
bagus game nya,5,positif
saya sangat menyukai mlbb,5,positif
ngasih tim yg bener lah montoonnn,1,negatif
monton kasih team yang bener dong gua dapat team kroco musuh nya jago capek nih saya lose streek mulu,5,positif
"banyak dark sistem anj tiap hari losetreek terus ,ping sekarang udah GK stabil kek dulu, lag terus adanya",2,negatif
game curang,1,negatif
gemenya bagus tapi gemenya itu rata rata ngasih tim yang ga bisa main tolong di perbaiki gemenya,1,negatif
"moonton ga adil aku ga pernah glory dikasih musuh yg ex glory udah mah musuh spek proplayer ehh tim nya dungu, dhlh mls say no lagi buat game ini.",1,negatif
Jujur event nya lumayan cuman di event penukaran event skin gratis angka penukarannya burik GK kelihatan berapa pin yang harus ditukar.,1,negatif
tim nya nonton babi,1,negatif
moonton ga adil team ama musuh nya ga seimbang,1,negatif
ayolah nonton beri tim yg bener terus musuh nya,1,negatif
sangat kreatif ada iklan,1,negatif
"aku dikasih tim yg gak bisa main sedangkan musuhnya pro semua,apa itu adil?",2,negatif
ngotak dikit kalo ngasih tim,1,negatif
"Game Jelek,,Gw dari bulan lalu main di kasih losestreak ama moonton",1,negatif
game tolol,1,negatif
game nge lag gobloge,3,positif
grafik bagus,5,positif
banyak darksystem,1,negatif
"𝘗𝘦𝘮𝘣𝘰𝘥𝘰𝘩𝘢𝘯, 𝘴𝘦𝘮𝘶𝘢 𝘴𝘪𝘴𝘵𝘦𝘮 𝘴𝘶𝘥𝘢𝘩 𝘥𝘪𝘢𝘵𝘶𝘳 𝘴𝘦𝘥𝘦𝘮𝘪𝘬𝘪𝘢𝘯 𝘳𝘶𝘱𝘢",1,negatif
pembagian tim tidak seimbang,1,negatif
geme ini goblog ajing bing tang ko 1,1,negatif
bagus,5,positif
gemnya bagus sekali,5,positif
klo gemnya bagus cuma pas di coba yh internernya boros banget saya jadi gk tau deh hrs pke apa karena boros banget mohon perbaiki biar internetnya gk boros,3,positif
geme menyenangkan,5,positif
agareru tapi lebih seru ff si,4,positif
Game ini sangat seru dan bagus!! ✨,5,positif
bagusss bangettt omaygatt kalian harus install yaa ini ga ngebosenin sama sekalii dehh jadi aku kasih Bintang 5 sekian terimakasiiiiihhhh............,5,positif
game ini sangat seru tapi kadang ada kesulitan nya,5,positif
game burik berkumpul nya para sistem,1,negatif
"ini lebih baik dari pubg, free fire, dan lain lain",5,positif
seru banget,5,positif
MLBB KEREN👍👍👍👍👍,5,positif
kasih semua hero sekin aspiran,4,positif
gua pas mainin enak tapi gua udah sampe gerend master tapi pas gua mainin lagi gerak gerak sendiri pas gua pake zilong,1,negatif
paling seru,5,positif
mantap,5,positif
it's not fair if i want to kill My enemy hero's signal suddenly lags even though my signal is good. The same thing happened when I was in a team fight. why can it be so montoon,1,negatif
tiap main rank selalu ketemu tim beban game apa ini 😹 GAME SAMPAH 😹😹😹,1,negatif
game bosokkkkkkkkkkkkk,1,negatif
bagus banget saya sangat menyukai nya lebih lebih nya saya pemain ml juga udah 3 season mainin tapi tolong tolong banget ya pak moonton aku beneran deh minta tolong banget BENERIN BUG NGELEGNYA aku main mau itu wifi itu ngeleg padahal engga loh dan itu ngeselin banget sampai di hina dark sistem beban lah ngeselin dan data terkadang ngeleg juga jadi plis ya benerin bug nya pak moonton!!!! BENERIN YAAAA!!!!,5,positif
jangan maen asik dikasih tim dark sistem,1,negatif
aku gak bisa ngapdep,1,negatif
"Diperbaiki lagi, jika memberi hadiah sesuaikan dengan kebutuhan player",5,positif
mantap,5,positif
permainannya bagus tapi lawannya gak seimbang kadang tim saya gak bisa main tapi tim musuh jago banget sekian ulasan saya terimakasih,3,positif
jos,5,positif
game nya dilasi dark sistem trs :( !!!!!!!,1,negatif
ngelag terus sekarang kalo main ml,1,negatif
seru,5,positif
aku mau men donglot tapi tidak bisa,5,positif
burik gamenya sama grafiknya beh,1,negatif
game seru dan tidak membikin bosan dan aku suka dangan game nya dan game nya menurut aku game nya seru bertarung,5,positif
"Terlalu Sibuk Dengan Skin, Tidak Mempedulikan Bug",1,negatif
"sekarang jadi males main ,karna line yg sudah di tentukan. bagusan yang dulu line bisa kita pilih sendiri",1,negatif
Mantul mantap betul,5,positif
game nya sangat bagus tapi tolong tambahkan skin colector ya monnton,5,positif
bang nanti tambahin sikidibi toilet ada yang sama hero nya plis ya bang 🙏🏻🙏🏻 ya bang mobe legend,5,positif
asik bet tapi banyak dark system tp gpp lah,5,positif
game gak jelas aku kalah mulu main ini game,1,negatif
tolong kalau pangkat nya gm 2 musuh nya agak bot,2,negatif
👍👍👍👍🔥🔥🔥,5,positif
kurangin dark system nya,5,positif
"mantap, naik turun terus wkwk",5,positif
Good,5,positif
mantap,5,positif
